"animalID","season","age","date","birth_date","pupping_exp","withpup","total_resights","count_1_pup","dominant_area","avg_density","n_extreme_both","pupID","Wt","Wt_wean_corrected"
16411,2012,12,2012-01-08,2012-01-10,4,"0",19,18,NA,NA,15,40183,111,140.883062359366
16411,2012,12,2012-01-09,2012-01-10,4,"0",19,18,NA,NA,15,40183,111,140.883062359366
16411,2012,12,2012-01-10,2012-01-10,4,"1",19,18,NA,NA,15,40183,111,140.883062359366
16411,2012,12,2012-01-11,2012-01-10,4,"1",19,18,NA,NA,15,40183,111,140.883062359366
16411,2012,12,2012-01-12,2012-01-10,4,"0",19,18,NA,NA,15,40183,111,140.883062359366
16411,2012,12,2012-01-13,2012-01-10,4,"1",19,18,NA,NA,15,40183,111,140.883062359366
16411,2012,12,2012-01-15,2012-01-10,4,"1",19,18,NA,NA,15,40183,111,140.883062359366
16411,2012,12,2012-01-16,2012-01-10,4,"1",19,18,NA,NA,15,40183,111,140.883062359366
16411,2012,12,2012-01-17,2012-01-10,4,"1",19,18,NA,NA,15,40183,111,140.883062359366
16411,2012,12,2012-01-18,2012-01-10,4,"1",19,18,NA,NA,15,40183,111,140.883062359366
16411,2012,12,2012-01-21,2012-01-10,4,"1",19,18,NA,NA,15,40183,111,140.883062359366
16411,2012,12,2012-01-22,2012-01-10,4,"1",19,18,NA,NA,15,40183,111,140.883062359366
16411,2012,12,2012-01-24,2012-01-10,4,"1",19,18,NA,NA,15,40183,111,140.883062359366
16411,2012,12,2012-01-25,2012-01-10,4,"1",19,18,NA,NA,15,40183,111,140.883062359366
16411,2012,12,2012-01-26,2012-01-10,4,"1",19,18,NA,NA,15,40183,111,140.883062359366
16411,2012,12,2012-01-30,2012-01-10,4,"1",19,18,NA,NA,15,40183,111,140.883062359366
16411,2012,12,2012-02-01,2012-01-10,4,"1",19,18,NA,NA,15,40183,111,140.883062359366
16411,2012,12,2012-02-02,2012-01-10,4,"1",19,18,NA,NA,15,40183,111,140.883062359366
16411,2012,12,2012-02-03,2012-01-10,4,"1",19,18,NA,NA,15,40183,111,140.883062359366
16411,2012,12,2012-02-04,2012-01-10,4,"1",19,18,NA,NA,15,40183,111,140.883062359366
16411,2012,12,2012-02-06,2012-01-10,4,"1",19,18,NA,NA,15,40183,111,140.883062359366
16411,2013,13,2013-01-10,2013-01-12,5,"0",18,17,NA,NA,19,NA,NA,NA
16411,2013,13,2013-01-11,2013-01-12,5,"0",18,17,NA,NA,19,NA,NA,NA
16411,2013,13,2013-01-12,2013-01-12,5,"1",18,17,NA,NA,19,NA,NA,NA
16411,2013,13,2013-01-13,2013-01-12,5,"1",18,17,NA,NA,19,NA,NA,NA
16411,2013,13,2013-01-14,2013-01-12,5,"1",18,17,NA,NA,19,NA,NA,NA
16411,2013,13,2013-01-16,2013-01-12,5,"0",18,17,NA,NA,19,NA,NA,NA
16411,2013,13,2013-01-17,2013-01-12,5,"1",18,17,NA,NA,19,NA,NA,NA
16411,2013,13,2013-01-18,2013-01-12,5,"1",18,17,NA,NA,19,NA,NA,NA
16411,2013,13,2013-01-20,2013-01-12,5,"1",18,17,NA,NA,19,NA,NA,NA
16411,2013,13,2013-01-22,2013-01-12,5,"1",18,17,NA,NA,19,NA,NA,NA
16411,2013,13,2013-01-23,2013-01-12,5,"1",18,17,NA,NA,19,NA,NA,NA
16411,2013,13,2013-01-25,2013-01-12,5,"1",18,17,NA,NA,19,NA,NA,NA
16411,2013,13,2013-01-26,2013-01-12,5,"1",18,17,NA,NA,19,NA,NA,NA
16411,2013,13,2013-01-29,2013-01-12,5,"1",18,17,NA,NA,19,NA,NA,NA
16411,2013,13,2013-02-01,2013-01-12,5,"1",18,17,NA,NA,19,NA,NA,NA
16411,2013,13,2013-02-02,2013-01-12,5,"1",18,17,NA,NA,19,NA,NA,NA
16411,2013,13,2013-02-04,2013-01-12,5,"1",18,17,NA,NA,19,NA,NA,NA
16411,2013,13,2013-02-05,2013-01-12,5,"1",18,17,NA,NA,19,NA,NA,NA
16411,2013,13,2013-02-06,2013-01-12,5,"1",18,17,NA,NA,19,NA,NA,NA
16411,2013,13,2013-02-07,2013-01-12,5,"1",18,17,NA,NA,19,NA,NA,NA
16411,2017,17,2017-01-01,2017-01-10,8,"0",16,16,"BMS",24.3695652173913,30,NA,NA,NA
16411,2017,17,2017-01-02,2017-01-10,8,"0",16,16,"BMS",24.3695652173913,30,NA,NA,NA
16411,2017,17,2017-01-03,2017-01-10,8,"0",16,16,"BMS",24.3695652173913,30,NA,NA,NA
16411,2017,17,2017-01-05,2017-01-10,8,"0",16,16,"BMS",24.3695652173913,30,NA,NA,NA
16411,2017,17,2017-01-06,2017-01-10,8,"0",16,16,"BMS",24.3695652173913,30,NA,NA,NA
16411,2017,17,2017-01-07,2017-01-10,8,"0",16,16,"BMS",24.3695652173913,30,NA,NA,NA
16411,2017,17,2017-01-09,2017-01-10,8,"0",16,16,"BMS",24.3695652173913,30,NA,NA,NA
16411,2017,17,2017-01-10,2017-01-10,8,"1",16,16,"BMS",24.3695652173913,30,NA,NA,NA
16411,2017,17,2017-01-11,2017-01-10,8,"1",16,16,"BMS",24.3695652173913,30,NA,NA,NA
16411,2017,17,2017-01-12,2017-01-10,8,"1",16,16,"BMS",24.3695652173913,30,NA,NA,NA
16411,2017,17,2017-01-13,2017-01-10,8,"1",16,16,"BMS",24.3695652173913,30,NA,NA,NA
16411,2017,17,2017-01-15,2017-01-10,8,"1",16,16,"BMS",24.3695652173913,30,NA,NA,NA
16411,2017,17,2017-01-16,2017-01-10,8,"1",16,16,"BMS",24.3695652173913,30,NA,NA,NA
16411,2017,17,2017-01-17,2017-01-10,8,"1",16,16,"BMS",24.3695652173913,30,NA,NA,NA
16411,2017,17,2017-01-18,2017-01-10,8,"1",16,16,"BMS",24.3695652173913,30,NA,NA,NA
16411,2017,17,2017-01-19,2017-01-10,8,"1",16,16,"BMS",24.3695652173913,30,NA,NA,NA
16411,2017,17,2017-01-20,2017-01-10,8,"1",16,16,"BMS",24.3695652173913,30,NA,NA,NA
16411,2017,17,2017-01-22,2017-01-10,8,"1",16,16,"BMS",24.3695652173913,30,NA,NA,NA
16411,2017,17,2017-01-23,2017-01-10,8,"1",16,16,"BMS",24.3695652173913,30,NA,NA,NA
16411,2017,17,2017-01-25,2017-01-10,8,"1",16,16,"BMS",24.3695652173913,30,NA,NA,NA
16411,2017,17,2017-01-30,2017-01-10,8,"1",16,16,"BMS",24.3695652173913,30,NA,NA,NA
16411,2017,17,2017-01-31,2017-01-10,8,"1",16,16,"BMS",24.3695652173913,30,NA,NA,NA
16411,2017,17,2017-02-08,2017-01-10,8,"1",16,16,"BMS",24.3695652173913,30,NA,NA,NA
16429,2012,12,2011-12-26,2012-01-02,4,"0",21,20,NA,NA,15,NA,NA,NA
16429,2012,12,2011-12-27,2012-01-02,4,"0",21,20,NA,NA,15,NA,NA,NA
16429,2012,12,2011-12-28,2012-01-02,4,"0",21,20,NA,NA,15,NA,NA,NA
16429,2012,12,2011-12-29,2012-01-02,4,"0",21,20,NA,NA,15,NA,NA,NA
16429,2012,12,2011-12-30,2012-01-02,4,"0",21,20,NA,NA,15,NA,NA,NA
16429,2012,12,2011-12-31,2012-01-02,4,"0",21,20,NA,NA,15,NA,NA,NA
16429,2012,12,2012-01-02,2012-01-02,4,"1",21,20,NA,NA,15,NA,NA,NA
16429,2012,12,2012-01-03,2012-01-02,4,"0",21,20,NA,NA,15,NA,NA,NA
16429,2012,12,2012-01-04,2012-01-02,4,"1",21,20,NA,NA,15,NA,NA,NA
16429,2012,12,2012-01-05,2012-01-02,4,"1",21,20,NA,NA,15,NA,NA,NA
16429,2012,12,2012-01-06,2012-01-02,4,"1",21,20,NA,NA,15,NA,NA,NA
16429,2012,12,2012-01-07,2012-01-02,4,"1",21,20,NA,NA,15,NA,NA,NA
16429,2012,12,2012-01-08,2012-01-02,4,"1",21,20,NA,NA,15,NA,NA,NA
16429,2012,12,2012-01-09,2012-01-02,4,"1",21,20,NA,NA,15,NA,NA,NA
16429,2012,12,2012-01-10,2012-01-02,4,"1",21,20,NA,NA,15,NA,NA,NA
16429,2012,12,2012-01-11,2012-01-02,4,"1",21,20,NA,NA,15,NA,NA,NA
16429,2012,12,2012-01-12,2012-01-02,4,"1",21,20,NA,NA,15,NA,NA,NA
16429,2012,12,2012-01-13,2012-01-02,4,"1",21,20,NA,NA,15,NA,NA,NA
16429,2012,12,2012-01-14,2012-01-02,4,"1",21,20,NA,NA,15,NA,NA,NA
16429,2012,12,2012-01-15,2012-01-02,4,"1",21,20,NA,NA,15,NA,NA,NA
16429,2012,12,2012-01-16,2012-01-02,4,"1",21,20,NA,NA,15,NA,NA,NA
16429,2012,12,2012-01-17,2012-01-02,4,"1",21,20,NA,NA,15,NA,NA,NA
16429,2012,12,2012-01-18,2012-01-02,4,"1",21,20,NA,NA,15,NA,NA,NA
16429,2012,12,2012-01-20,2012-01-02,4,"1",21,20,NA,NA,15,NA,NA,NA
16429,2012,12,2012-01-22,2012-01-02,4,"1",21,20,NA,NA,15,NA,NA,NA
16429,2012,12,2012-01-24,2012-01-02,4,"1",21,20,NA,NA,15,NA,NA,NA
16429,2012,12,2012-01-25,2012-01-02,4,"1",21,20,NA,NA,15,NA,NA,NA
16429,2014,14,2014-01-04,2014-01-11,6,"0",16,16,NA,NA,6,NA,NA,NA
16429,2014,14,2014-01-05,2014-01-11,6,"0",16,16,NA,NA,6,NA,NA,NA
16429,2014,14,2014-01-06,2014-01-11,6,"0",16,16,NA,NA,6,NA,NA,NA
16429,2014,14,2014-01-07,2014-01-11,6,"0",16,16,NA,NA,6,NA,NA,NA
16429,2014,14,2014-01-08,2014-01-11,6,"0",16,16,NA,NA,6,NA,NA,NA
16429,2014,14,2014-01-09,2014-01-11,6,"0",16,16,NA,NA,6,NA,NA,NA
16429,2014,14,2014-01-10,2014-01-11,6,"0",16,16,NA,NA,6,NA,NA,NA
16429,2014,14,2014-01-11,2014-01-11,6,"1",16,16,NA,NA,6,NA,NA,NA
16429,2014,14,2014-01-12,2014-01-11,6,"1",16,16,NA,NA,6,NA,NA,NA
16429,2014,14,2014-01-13,2014-01-11,6,"1",16,16,NA,NA,6,NA,NA,NA
16429,2014,14,2014-01-14,2014-01-11,6,"1",16,16,NA,NA,6,NA,NA,NA
16429,2014,14,2014-01-15,2014-01-11,6,"1",16,16,NA,NA,6,NA,NA,NA
16429,2014,14,2014-01-16,2014-01-11,6,"1",16,16,NA,NA,6,NA,NA,NA
16429,2014,14,2014-01-18,2014-01-11,6,"1",16,16,NA,NA,6,NA,NA,NA
16429,2014,14,2014-01-19,2014-01-11,6,"1",16,16,NA,NA,6,NA,NA,NA
16429,2014,14,2014-01-20,2014-01-11,6,"1",16,16,NA,NA,6,NA,NA,NA
16429,2014,14,2014-01-21,2014-01-11,6,"1",16,16,NA,NA,6,NA,NA,NA
16429,2014,14,2014-01-25,2014-01-11,6,"1",16,16,NA,NA,6,NA,NA,NA
16429,2014,14,2014-01-28,2014-01-11,6,"1",16,16,NA,NA,6,NA,NA,NA
16429,2014,14,2014-01-29,2014-01-11,6,"1",16,16,NA,NA,6,NA,NA,NA
16429,2014,14,2014-02-01,2014-01-11,6,"1",16,16,NA,NA,6,NA,NA,NA
16429,2014,14,2014-02-03,2014-01-11,6,"1",16,16,NA,NA,6,NA,NA,NA
16429,2014,14,2014-02-05,2014-01-11,6,"1",16,16,NA,NA,6,NA,NA,NA
16434,2010,11,2010-01-05,2010-01-11,6,"0",16,15,NA,NA,42,NA,NA,NA
16434,2010,11,2010-01-06,2010-01-11,6,"0",16,15,NA,NA,42,NA,NA,NA
16434,2010,11,2010-01-07,2010-01-11,6,"0",16,15,NA,NA,42,NA,NA,NA
16434,2010,11,2010-01-08,2010-01-11,6,"0",16,15,NA,NA,42,NA,NA,NA
16434,2010,11,2010-01-11,2010-01-11,6,"1",16,15,NA,NA,42,NA,NA,NA
16434,2010,11,2010-01-17,2010-01-11,6,"1",16,15,NA,NA,42,NA,NA,NA
16434,2010,11,2010-01-18,2010-01-11,6,"1",16,15,NA,NA,42,NA,NA,NA
16434,2010,11,2010-01-19,2010-01-11,6,"1",16,15,NA,NA,42,NA,NA,NA
16434,2010,11,2010-01-20,2010-01-11,6,"1",16,15,NA,NA,42,NA,NA,NA
16434,2010,11,2010-01-22,2010-01-11,6,"1",16,15,NA,NA,42,NA,NA,NA
16434,2010,11,2010-01-23,2010-01-11,6,"1",16,15,NA,NA,42,NA,NA,NA
16434,2010,11,2010-01-24,2010-01-11,6,"1",16,15,NA,NA,42,NA,NA,NA
16434,2010,11,2010-01-25,2010-01-11,6,"1",16,15,NA,NA,42,NA,NA,NA
16434,2010,11,2010-01-28,2010-01-11,6,"1",16,15,NA,NA,42,NA,NA,NA
16434,2010,11,2010-01-31,2010-01-11,6,"1",16,15,NA,NA,42,NA,NA,NA
16434,2010,11,2010-02-01,2010-01-11,6,"0",16,15,NA,NA,42,NA,NA,NA
16434,2010,11,2010-02-03,2010-01-11,6,"1",16,15,NA,NA,42,NA,NA,NA
16434,2010,11,2010-02-04,2010-01-11,6,"1",16,15,NA,NA,42,NA,NA,NA
16434,2010,11,2010-02-05,2010-01-11,6,"1",16,15,NA,NA,42,NA,NA,NA
16434,2010,11,2010-02-06,2010-01-11,6,"1",16,15,NA,NA,42,NA,NA,NA
16434,2011,12,2011-01-12,2011-01-13,7,"0",15,15,NA,NA,10,37653,124,146.519945449797
16434,2011,12,2011-01-13,2011-01-13,7,"1",15,15,NA,NA,10,37653,124,146.519945449797
16434,2011,12,2011-01-16,2011-01-13,7,"1",15,15,NA,NA,10,37653,124,146.519945449797
16434,2011,12,2011-01-17,2011-01-13,7,"1",15,15,NA,NA,10,37653,124,146.519945449797
16434,2011,12,2011-01-20,2011-01-13,7,"1",15,15,NA,NA,10,37653,124,146.519945449797
16434,2011,12,2011-01-21,2011-01-13,7,"1",15,15,NA,NA,10,37653,124,146.519945449797
16434,2011,12,2011-01-22,2011-01-13,7,"1",15,15,NA,NA,10,37653,124,146.519945449797
16434,2011,12,2011-01-23,2011-01-13,7,"1",15,15,NA,NA,10,37653,124,146.519945449797
16434,2011,12,2011-01-26,2011-01-13,7,"1",15,15,NA,NA,10,37653,124,146.519945449797
16434,2011,12,2011-01-27,2011-01-13,7,"1",15,15,NA,NA,10,37653,124,146.519945449797
16434,2011,12,2011-01-28,2011-01-13,7,"1",15,15,NA,NA,10,37653,124,146.519945449797
16434,2011,12,2011-01-30,2011-01-13,7,"1",15,15,NA,NA,10,37653,124,146.519945449797
16434,2011,12,2011-02-01,2011-01-13,7,"1",15,15,NA,NA,10,37653,124,146.519945449797
16434,2011,12,2011-02-03,2011-01-13,7,"1",15,15,NA,NA,10,37653,124,146.519945449797
16434,2011,12,2011-02-05,2011-01-13,7,"1",15,15,NA,NA,10,37653,124,146.519945449797
16434,2011,12,2011-02-07,2011-01-13,7,"1",15,15,NA,NA,10,37653,124,146.519945449797
16464,2004,4,2004-01-02,2004-01-05,0,"0",17,17,NA,NA,16,NA,NA,NA
16464,2004,4,2004-01-04,2004-01-05,0,"0",17,17,NA,NA,16,NA,NA,NA
16464,2004,4,2004-01-05,2004-01-05,0,"1",17,17,NA,NA,16,NA,NA,NA
16464,2004,4,2004-01-06,2004-01-05,0,"1",17,17,NA,NA,16,NA,NA,NA
16464,2004,4,2004-01-07,2004-01-05,0,"1",17,17,NA,NA,16,NA,NA,NA
16464,2004,4,2004-01-11,2004-01-05,0,"1",17,17,NA,NA,16,NA,NA,NA
16464,2004,4,2004-01-12,2004-01-05,0,"1",17,17,NA,NA,16,NA,NA,NA
16464,2004,4,2004-01-13,2004-01-05,0,"1",17,17,NA,NA,16,NA,NA,NA
16464,2004,4,2004-01-14,2004-01-05,0,"1",17,17,NA,NA,16,NA,NA,NA
16464,2004,4,2004-01-15,2004-01-05,0,"1",17,17,NA,NA,16,NA,NA,NA
16464,2004,4,2004-01-16,2004-01-05,0,"1",17,17,NA,NA,16,NA,NA,NA
16464,2004,4,2004-01-17,2004-01-05,0,"1",17,17,NA,NA,16,NA,NA,NA
16464,2004,4,2004-01-18,2004-01-05,0,"1",17,17,NA,NA,16,NA,NA,NA
16464,2004,4,2004-01-19,2004-01-05,0,"1",17,17,NA,NA,16,NA,NA,NA
16464,2004,4,2004-01-20,2004-01-05,0,"1",17,17,NA,NA,16,NA,NA,NA
16464,2004,4,2004-01-22,2004-01-05,0,"1",17,17,NA,NA,16,NA,NA,NA
16464,2004,4,2004-01-23,2004-01-05,0,"1",17,17,NA,NA,16,NA,NA,NA
16464,2004,4,2004-01-27,2004-01-05,0,"1",17,17,NA,NA,16,NA,NA,NA
16464,2004,4,2004-02-01,2004-01-05,0,"1",17,17,NA,NA,16,NA,NA,NA
16464,2010,10,2010-01-21,2010-01-24,5,"0",20,19,NA,NA,42,36077,140,153.092516646576
16464,2010,10,2010-01-22,2010-01-24,5,"0",20,19,NA,NA,42,36077,140,153.092516646576
16464,2010,10,2010-01-23,2010-01-24,5,"0",20,19,NA,NA,42,36077,140,153.092516646576
16464,2010,10,2010-01-24,2010-01-24,5,"0",20,19,NA,NA,42,36077,140,153.092516646576
16464,2010,10,2010-01-25,2010-01-24,5,"1",20,19,NA,NA,42,36077,140,153.092516646576
16464,2010,10,2010-01-26,2010-01-24,5,"1",20,19,NA,NA,42,36077,140,153.092516646576
16464,2010,10,2010-01-27,2010-01-24,5,"1",20,19,NA,NA,42,36077,140,153.092516646576
16464,2010,10,2010-01-28,2010-01-24,5,"1",20,19,NA,NA,42,36077,140,153.092516646576
16464,2010,10,2010-01-29,2010-01-24,5,"1",20,19,NA,NA,42,36077,140,153.092516646576
16464,2010,10,2010-01-30,2010-01-24,5,"1",20,19,NA,NA,42,36077,140,153.092516646576
16464,2010,10,2010-01-31,2010-01-24,5,"1",20,19,NA,NA,42,36077,140,153.092516646576
16464,2010,10,2010-02-01,2010-01-24,5,"1",20,19,NA,NA,42,36077,140,153.092516646576
16464,2010,10,2010-02-02,2010-01-24,5,"1",20,19,NA,NA,42,36077,140,153.092516646576
16464,2010,10,2010-02-03,2010-01-24,5,"1",20,19,NA,NA,42,36077,140,153.092516646576
16464,2010,10,2010-02-04,2010-01-24,5,"1",20,19,NA,NA,42,36077,140,153.092516646576
16464,2010,10,2010-02-10,2010-01-24,5,"1",20,19,NA,NA,42,36077,140,153.092516646576
16464,2010,10,2010-02-11,2010-01-24,5,"1",20,19,NA,NA,42,36077,140,153.092516646576
16464,2010,10,2010-02-12,2010-01-24,5,"1",20,19,NA,NA,42,36077,140,153.092516646576
16464,2010,10,2010-02-13,2010-01-24,5,"1",20,19,NA,NA,42,36077,140,153.092516646576
16464,2010,10,2010-02-15,2010-01-24,5,"1",20,19,NA,NA,42,36077,140,153.092516646576
16464,2010,10,2010-02-16,2010-01-24,5,"1",20,19,NA,NA,42,36077,140,153.092516646576
16464,2010,10,2010-02-18,2010-01-24,5,"1",20,19,NA,NA,42,36077,140,153.092516646576
16464,2010,10,2010-02-22,2010-01-24,5,"1",20,19,NA,NA,42,36077,140,153.092516646576
16503,2004,4,2004-01-11,2004-01-13,0,"0",18,13,NA,NA,16,NA,NA,NA
16503,2004,4,2004-01-12,2004-01-13,0,"0",18,13,NA,NA,16,NA,NA,NA
16503,2004,4,2004-01-13,2004-01-13,0,"1",18,13,NA,NA,16,NA,NA,NA
16503,2004,4,2004-01-14,2004-01-13,0,"0",18,13,NA,NA,16,NA,NA,NA
16503,2004,4,2004-01-15,2004-01-13,0,"0",18,13,NA,NA,16,NA,NA,NA
16503,2004,4,2004-01-16,2004-01-13,0,"1",18,13,NA,NA,16,NA,NA,NA
16503,2004,4,2004-01-17,2004-01-13,0,"1",18,13,NA,NA,16,NA,NA,NA
16503,2004,4,2004-01-18,2004-01-13,0,"1",18,13,NA,NA,16,NA,NA,NA
16503,2004,4,2004-01-19,2004-01-13,0,"1",18,13,NA,NA,16,NA,NA,NA
16503,2004,4,2004-01-20,2004-01-13,0,"1",18,13,NA,NA,16,NA,NA,NA
16503,2004,4,2004-01-22,2004-01-13,0,"1",18,13,NA,NA,16,NA,NA,NA
16503,2004,4,2004-01-23,2004-01-13,0,"1",18,13,NA,NA,16,NA,NA,NA
16503,2004,4,2004-01-30,2004-01-13,0,"1",18,13,NA,NA,16,NA,NA,NA
16503,2004,4,2004-02-05,2004-01-13,0,"1",18,13,NA,NA,16,NA,NA,NA
16503,2004,4,2004-02-06,2004-01-13,0,"1",18,13,NA,NA,16,NA,NA,NA
16503,2004,4,2004-02-07,2004-01-13,0,"0",18,13,NA,NA,16,NA,NA,NA
16503,2004,4,2004-02-08,2004-01-13,0,"0",18,13,NA,NA,16,NA,NA,NA
16503,2004,4,2004-02-10,2004-01-13,0,"1",18,13,NA,NA,16,NA,NA,NA
16503,2004,4,2004-02-12,2004-01-13,0,"1",18,13,NA,NA,16,NA,NA,NA
16503,2004,4,2004-02-13,2004-01-13,0,"0",18,13,NA,NA,16,NA,NA,NA
16545,2004,4,2004-01-20,2004-01-25,0,"0",16,16,NA,NA,16,2375,75.8,89.0339976313646
16545,2004,4,2004-01-21,2004-01-25,0,"0",16,16,NA,NA,16,2375,75.8,89.0339976313646
16545,2004,4,2004-01-22,2004-01-25,0,"0",16,16,NA,NA,16,2375,75.8,89.0339976313646
16545,2004,4,2004-01-23,2004-01-25,0,"0",16,16,NA,NA,16,2375,75.8,89.0339976313646
16545,2004,4,2004-01-25,2004-01-25,0,"1",16,16,NA,NA,16,2375,75.8,89.0339976313646
16545,2004,4,2004-01-26,2004-01-25,0,"1",16,16,NA,NA,16,2375,75.8,89.0339976313646
16545,2004,4,2004-01-29,2004-01-25,0,"1",16,16,NA,NA,16,2375,75.8,89.0339976313646
16545,2004,4,2004-01-31,2004-01-25,0,"1",16,16,NA,NA,16,2375,75.8,89.0339976313646
16545,2004,4,2004-02-01,2004-01-25,0,"1",16,16,NA,NA,16,2375,75.8,89.0339976313646
16545,2004,4,2004-02-03,2004-01-25,0,"1",16,16,NA,NA,16,2375,75.8,89.0339976313646
16545,2004,4,2004-02-04,2004-01-25,0,"1",16,16,NA,NA,16,2375,75.8,89.0339976313646
16545,2004,4,2004-02-05,2004-01-25,0,"1",16,16,NA,NA,16,2375,75.8,89.0339976313646
16545,2004,4,2004-02-07,2004-01-25,0,"1",16,16,NA,NA,16,2375,75.8,89.0339976313646
16545,2004,4,2004-02-08,2004-01-25,0,"1",16,16,NA,NA,16,2375,75.8,89.0339976313646
16545,2004,4,2004-02-09,2004-01-25,0,"1",16,16,NA,NA,16,2375,75.8,89.0339976313646
16545,2004,4,2004-02-10,2004-01-25,0,"1",16,16,NA,NA,16,2375,75.8,89.0339976313646
16545,2004,4,2004-02-12,2004-01-25,0,"1",16,16,NA,NA,16,2375,75.8,89.0339976313646
16545,2004,4,2004-02-13,2004-01-25,0,"1",16,16,NA,NA,16,2375,75.8,89.0339976313646
16545,2004,4,2004-02-14,2004-01-25,0,"1",16,16,NA,NA,16,2375,75.8,89.0339976313646
16545,2004,4,2004-02-17,2004-01-25,0,"1",16,16,NA,NA,16,2375,75.8,89.0339976313646
16545,2010,10,2009-12-29,2010-01-06,3,"0",21,20,NA,NA,42,36088,72,82.5782326878404
16545,2010,10,2010-01-01,2010-01-06,3,"0",21,20,NA,NA,42,36088,72,82.5782326878404
16545,2010,10,2010-01-02,2010-01-06,3,"0",21,20,NA,NA,42,36088,72,82.5782326878404
16545,2010,10,2010-01-03,2010-01-06,3,"0",21,20,NA,NA,42,36088,72,82.5782326878404
16545,2010,10,2010-01-04,2010-01-06,3,"0",21,20,NA,NA,42,36088,72,82.5782326878404
16545,2010,10,2010-01-06,2010-01-06,3,"1",21,20,NA,NA,42,36088,72,82.5782326878404
16545,2010,10,2010-01-07,2010-01-06,3,"1",21,20,NA,NA,42,36088,72,82.5782326878404
16545,2010,10,2010-01-08,2010-01-06,3,"1",21,20,NA,NA,42,36088,72,82.5782326878404
16545,2010,10,2010-01-10,2010-01-06,3,"1",21,20,NA,NA,42,36088,72,82.5782326878404
16545,2010,10,2010-01-11,2010-01-06,3,"0",21,20,NA,NA,42,36088,72,82.5782326878404
16545,2010,10,2010-01-13,2010-01-06,3,"1",21,20,NA,NA,42,36088,72,82.5782326878404
16545,2010,10,2010-01-14,2010-01-06,3,"1",21,20,NA,NA,42,36088,72,82.5782326878404
16545,2010,10,2010-01-15,2010-01-06,3,"1",21,20,NA,NA,42,36088,72,82.5782326878404
16545,2010,10,2010-01-16,2010-01-06,3,"1",21,20,NA,NA,42,36088,72,82.5782326878404
16545,2010,10,2010-01-17,2010-01-06,3,"1",21,20,NA,NA,42,36088,72,82.5782326878404
16545,2010,10,2010-01-20,2010-01-06,3,"1",21,20,NA,NA,42,36088,72,82.5782326878404
16545,2010,10,2010-01-22,2010-01-06,3,"1",21,20,NA,NA,42,36088,72,82.5782326878404
16545,2010,10,2010-01-23,2010-01-06,3,"1",21,20,NA,NA,42,36088,72,82.5782326878404
16545,2010,10,2010-01-25,2010-01-06,3,"1",21,20,NA,NA,42,36088,72,82.5782326878404
16545,2010,10,2010-01-27,2010-01-06,3,"1",21,20,NA,NA,42,36088,72,82.5782326878404
16545,2010,10,2010-01-29,2010-01-06,3,"1",21,20,NA,NA,42,36088,72,82.5782326878404
16545,2010,10,2010-01-30,2010-01-06,3,"1",21,20,NA,NA,42,36088,72,82.5782326878404
16545,2010,10,2010-01-31,2010-01-06,3,"1",21,20,NA,NA,42,36088,72,82.5782326878404
16545,2010,10,2010-02-01,2010-01-06,3,"1",21,20,NA,NA,42,36088,72,82.5782326878404
16545,2010,10,2010-02-02,2010-01-06,3,"1",21,20,NA,NA,42,36088,72,82.5782326878404
16545,2010,10,2010-02-03,2010-01-06,3,"1",21,20,NA,NA,42,36088,72,82.5782326878404
16545,2011,11,2011-01-05,2011-01-11,4,"0",16,16,NA,NA,10,38033,86,101.014825808672
16545,2011,11,2011-01-06,2011-01-11,4,"0",16,16,NA,NA,10,38033,86,101.014825808672
16545,2011,11,2011-01-07,2011-01-11,4,"0",16,16,NA,NA,10,38033,86,101.014825808672
16545,2011,11,2011-01-08,2011-01-11,4,"0",16,16,NA,NA,10,38033,86,101.014825808672
16545,2011,11,2011-01-11,2011-01-11,4,"1",16,16,NA,NA,10,38033,86,101.014825808672
16545,2011,11,2011-01-12,2011-01-11,4,"1",16,16,NA,NA,10,38033,86,101.014825808672
16545,2011,11,2011-01-13,2011-01-11,4,"1",16,16,NA,NA,10,38033,86,101.014825808672
16545,2011,11,2011-01-14,2011-01-11,4,"1",16,16,NA,NA,10,38033,86,101.014825808672
16545,2011,11,2011-01-17,2011-01-11,4,"1",16,16,NA,NA,10,38033,86,101.014825808672
16545,2011,11,2011-01-20,2011-01-11,4,"1",16,16,NA,NA,10,38033,86,101.014825808672
16545,2011,11,2011-01-22,2011-01-11,4,"1",16,16,NA,NA,10,38033,86,101.014825808672
16545,2011,11,2011-01-24,2011-01-11,4,"1",16,16,NA,NA,10,38033,86,101.014825808672
16545,2011,11,2011-01-25,2011-01-11,4,"1",16,16,NA,NA,10,38033,86,101.014825808672
16545,2011,11,2011-01-26,2011-01-11,4,"1",16,16,NA,NA,10,38033,86,101.014825808672
16545,2011,11,2011-01-27,2011-01-11,4,"1",16,16,NA,NA,10,38033,86,101.014825808672
16545,2011,11,2011-01-28,2011-01-11,4,"1",16,16,NA,NA,10,38033,86,101.014825808672
16545,2011,11,2011-01-29,2011-01-11,4,"1",16,16,NA,NA,10,38033,86,101.014825808672
16545,2011,11,2011-01-30,2011-01-11,4,"1",16,16,NA,NA,10,38033,86,101.014825808672
16545,2011,11,2011-02-02,2011-01-11,4,"1",16,16,NA,NA,10,38033,86,101.014825808672
